Id;Amount;Vol_total;Btw_pour;Pour_time;Time;Dev_id;Brand_id;CustomerId;LocationId;CreationDate;CL;ConvertedAmount;ConvertedCL;SelectedCL;TimeUTC;Flow_0;FlowRate;Mode;TapId;StopCondition;Temp_after;Temp_before
3312834;2;2850;1687;13275;2019-04-18 21:10:10.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:10;50;2;50;50;2019-04-18 18:10:10.000;3,371844;3,713615;1;302;0;1,899999976;18,39999962
3312853;2;2855;60;11625;2019-04-18 21:11:23.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:11;50;2;50;50;2019-04-18 18:11:23.000;2,824561;4,248255;2;302;0;0,600000024;9,199999809
3312856;0;579;1;3925;2019-04-18 21:11:29.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:11;0;0;0;30;2019-04-18 18:11:29.000;2,087719;2,409208;1;302;0;1,299999952;1,200000048
3312857;2;2854;8;13750;2019-04-18 21:11:52.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:11;50;2;50;50;2019-04-18 18:11:52.000;2,561404;3,59043;1;302;0;0,899999976;3,299999952
3312860;0;1145;35;6225;2019-04-18 21:12:35.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:12;0;0;0;30;2019-04-18 18:12:35.000;2,596491;3,114211;1;302;0;1,5;3,700000048
3312907;1;1714;271;8550;2019-04-18 21:17:16.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:17;30;1;30;30;2019-04-18 18:17:16.000;2,929825;3,434903;1;302;0;1,899999976;7,900000095
3312938;2;2852;118;23625;2019-04-18 21:19:39.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:19;50;2;50;50;2019-04-18 18:19:39.000;2,824561;2,088183;0;302;0;0,899999976;6,800000191
3312940;2;2852;1;14050;2019-04-18 21:19:55.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:19;50;2;50;50;2019-04-18 18:19:55.000;1,210526;3,511269;1;302;0;0,5;1,200000048
3313041;0;1070;468;5600;2019-04-18 21:27:50.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:27;0;0;0;30;2019-04-18 18:27:50.000;3,070175;3,226817;1;302;0;3,400000095;9,5
3313274;2;2852;1225;13275;2019-04-18 21:48:30.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:48;50;2;50;50;2019-04-18 18:48:30.000;3,337612;3,716259;1;302;0;1,899999976;16
3313323;2;2852;223;24525;2019-04-18 21:52:38.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:52;50;2;50;50;2019-04-18 18:52:38.000;2,964912;2,011553;0;302;0;1,399999976;9,800000191
3313336;1;1713;102;9000;2019-04-18 21:54:30.000;844e-0000-0f01-071a;1;78;96;18.04.2019 18:54;30;1;30;30;2019-04-18 18:54:30.000;1,877193;3,261209;1;302;0;1,299999952;5,900000095
3313390;2;2850;354;13975;2019-04-18 22:00:39.000;844e-0000-0f01-071a;1;78;96;18.04.2019 19:00;50;2;50;50;2019-04-18 19:00:39.000;2,017544;3,527602;1;302;0;1,100000024;9,100000381
3313596;2;2854;1158;13875;2019-04-18 22:20:12.000;844e-0000-0f01-071a;1;78;96;2019-04-18 19:20:28.020;50;2;50;50;2019-04-18 19:20:12.000;2,245614;3,558084;1;302;0;1,899999976;15,10000038
3313598;2;2853;2;14000;2019-04-18 22:20:29.000;844e-0000-0f01-071a;1;78;96;2019-04-18 19:20:32.030;50;2;50;50;2019-04-18 19:20:29.000;1,701754;3,525063;1;302;0;0,800000012;2,799999952
3313678;1;1712;611;8850;2019-04-18 22:30:50.000;844e-0000-0f01-071a;1;78;96;2019-04-18 19:30:50.020;30;1;30;30;2019-04-18 19:30:50.000;2,210526;3,314501;1;302;0;3,099999905;11,89999962
3313846;0;1018;991;5750;2019-04-18 22:47:28.000;844e-0000-0f01-071a;1;78;96;18.04.2019 19:47;0;0;0;30;2019-04-18 19:47:28.000;2,207959;2,983982;1;302;0;5,199999809;14,89999962
3314231;1;1712;2260;14850;2019-04-18 23:25:24.000;844e-0000-0f01-071a;1;78;96;18.04.2019 20:27;30;1;30;30;2019-04-18 20:25:24.000;2,344887;1,975309;0;302;0;4,300000191;18,39999962
3315055;1;1714;15;6800;2019-04-19 11:54:33.000;844e-0000-0f01-071a;1;78;96;19.04.2019 08:55;30;1;30;30;2019-04-19 08:54:33.000;6,77193;4,318885;1;302;0;3,200000048;3,200000048
3315073;2;2852;2265;24475;2019-04-19 12:32:44.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:32;50;2;50;50;2019-04-19 09:32:44.000;3,080873;2,015662;0;302;0;2,599999905;20,20000076
3315074;0;978;2;8475;2019-04-19 12:32:56.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:33;0;0;0;30;2019-04-19 09:32:56.000;1,719298;1,941727;0;302;0;2;4,199999809
3315092;2;2852;45;22425;2019-04-19 12:42:00.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:42;50;2;50;50;2019-04-19 09:42:00.000;6,543859;2,199926;0;302;0;1;6,900000095
3315093;2;2851;8;14025;2019-04-19 12:42:23.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:42;50;2;50;50;2019-04-19 09:42:23.000;1,754386;3,516277;1;302;0;0,600000024;2,700000048
3315099;1;1711;107;15025;2019-04-19 12:44:26.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:44;30;1;30;30;2019-04-19 09:44:26.000;1,947368;1,951134;0;302;0;1,5;5
3315100;0;1121;2;11775;2019-04-19 12:44:41.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:44;0;0;0;50;2019-04-19 09:44:41.000;1,842105;1,610608;0;302;1;1;1,899999976
3315101;1;272;68;13375;2019-04-19 12:46:03.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:46;30;1;30;30;2019-04-19 09:46:03.000;0,350877;0,304312;0;302;1;1,799999952;4,300000191
3315105;2;271;124;23000;2019-04-19 12:48:30.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:48;50;2;50;50;2019-04-19 09:48:30.000;0,263158;0,176201;0;302;1;1,299999952;5,699999809
3315106;0;142;4;13500;2019-04-19 12:48:48.000;844e-0000-0f01-071a;1;78;96;19.04.2019 09:48;0;0;0;50;2019-04-19 09:48:48.000;0,100251;0,132554;0;302;1;0,5;1,899999976
3315121;2;2852;1131;12825;2019-04-19 13:07:52.000;844e-0000-0f01-071a;1;78;96;19.04.2019 10:08;50;2;50;50;2019-04-19 10:07:52.000;0,855798;3,846654;0;302;0;9,5;17,5
3315125;0;1239;87;8275;2019-04-19 13:10:35.000;844e-0000-0f01-071a;1;78;96;19.04.2019 10:10;0;0;0;30;2019-04-19 10:10:35.000;6,614035;2,542005;0;302;0;3,200000048;6,900000095
3315139;2;2851;345;24925;2019-04-19 13:16:46.000;844e-0000-0f01-071a;1;78;96;19.04.2019 10:16;50;2;50;50;2019-04-19 10:16:46.000;2,280702;1,978567;0;302;0;1,700000048;11,19999981
3315143;1;1710;91;15000;2019-04-19 13:18:33.000;844e-0000-0f01-071a;1;78;96;19.04.2019 10:18;30;1;30;30;2019-04-19 10:18:33.000;2,122807;1,953216;0;302;0;1,799999952;6,599999905
3315620;11;2947;11306;26175;2019-04-19 16:27:25.000;844e-0000-0f01-071a;1;78;96;19.04.2019 13:27;0;11;0;0;2019-04-19 13:27:25.000;0;0;10;302;0;2,099999905;24,60000038
3316029;2;2852;4299;24600;2019-04-19 17:39:29.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:40;50;2;50;50;2019-04-19 14:39:29.000;2,77193;2,00542;0;302;0;2,099999905;23
3316031;2;2851;1;25025;2019-04-19 17:39:56.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:40;50;2;50;50;2019-04-19 14:39:56.000;1,280702;1,970661;0;302;0;1,200000048;3,200000048
3316034;2;2851;2;24800;2019-04-19 17:40:24.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:40;50;2;50;50;2019-04-19 14:40:24.000;2,165414;1,98854;0;302;0;1;2
3316125;2;2852;615;24725;2019-04-19 17:51:05.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:51;50;2;50;50;2019-04-19 14:51:05.000;2,447582;1,995281;0;302;0;1,700000048;13,39999962
3316157;2;2852;181;24900;2019-04-19 17:54:32.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:54;50;2;50;50;2019-04-19 14:54:32.000;2,280702;1,981258;0;302;0;1,100000024;8
3316189;2;2850;196;24825;2019-04-19 17:58:14.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:58;50;2;50;50;2019-04-19 14:58:14.000;2,175439;1,985831;0;302;0;0,899999976;6,800000191
3316191;2;2850;1;24975;2019-04-19 17:58:41.000;844e-0000-0f01-071a;1;78;96;19.04.2019 14:58;50;2;50;50;2019-04-19 14:58:41.000;1,245614;1,973904;0;302;0;0,800000012;1,200000048
3316243;2;2850;242;24875;2019-04-19 18:03:09.000;844e-0000-0f01-071a;1;78;96;2019-04-19 15:03:10.077;50;2;50;50;2019-04-19 15:03:09.000;2,368421;1,981839;0;302;0;1;6,5
3316260;0;2622;48;23025;2019-04-19 18:04:22.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:04;0;2;50;50;2019-04-19 15:04:22.000;2,035088;1,96735;0;302;0;0,800000012;3,900000095
3316303;2;2850;312;24950;2019-04-19 18:10:00.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:10;50;2;50;50;2019-04-19 15:10:00.000;2,087719;1,975881;0;302;0;1;7,300000191
3316409;2;2851;900;24825;2019-04-19 18:25:26.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:28;50;2;50;50;2019-04-19 15:25:26.000;2,396235;1,986537;0;302;0;1,899999976;13,19999981
3316531;2;2851;645;24975;2019-04-19 18:36:36.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:37;50;2;50;50;2019-04-19 15:36:36.000;2,315789;1,974606;0;302;0;1,299999952;12,39999962
3316532;2;2850;2;25075;2019-04-19 18:37:04.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:37;50;2;50;50;2019-04-19 15:37:04.000;1,245614;1,966032;0;302;0;1;1,799999952
3316562;2;2850;150;24875;2019-04-19 18:40:00.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:40;50;2;50;50;2019-04-19 15:40:00.000;2;1,981839;0;302;0;0,899999976;5,300000191
3316703;2;2853;748;15250;2019-04-19 18:52:45.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:52;50;2;50;50;2019-04-19 15:52:45.000;2,333333;3,236123;1;302;0;1,200000048;11,80000019
3316720;2;2852;15;13975;2019-04-19 18:53:14.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:53;50;2;50;50;2019-04-19 15:53:14.000;1,859649;3,530113;1;302;0;0,400000006;5,099999905
3316722;2;2855;2;17825;2019-04-19 18:53:35.000;844e-0000-0f01-071a;1;78;96;19.04.2019 15:53;50;2;50;50;2019-04-19 15:53:35.000;1,736842;2,770601;1;302;0;0,800000012;0,800000012
3316807;2;2850;378;24800;2019-04-19 19:00:19.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:00;50;2;50;50;2019-04-19 16:00:19.000;2,210526;1,987833;0;302;0;1,299999952;8,199999809
3316968;2;2850;877;24825;2019-04-19 19:15:22.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:15;50;2;50;50;2019-04-19 16:15:22.000;2,403509;1,985831;0;302;0;1,899999976;12,80000019
3317048;2;2852;500;24775;2019-04-19 19:24:08.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:25;50;2;50;50;2019-04-19 16:24:08.000;2,385965;1,991255;0;302;0;1,299999952;10,89999962
3317050;2;2851;1;24950;2019-04-19 19:24:35.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:25;50;2;50;50;2019-04-19 16:24:35.000;1,797176;1,976585;0;302;0;0,800000012;1,899999976
3317052;2;2851;1;25100;2019-04-19 19:25:02.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:25;50;2;50;50;2019-04-19 16:25:02.000;1,210526;1,964772;0;302;0;0,800000012;1,100000024
3317054;0;1631;1;14350;2019-04-19 19:25:19.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:25;0;1;30;50;2019-04-19 16:25:19.000;1,245614;1,945107;0;302;0;0,899999976;0,899999976
3317067;0;2506;28;21950;2019-04-19 19:26:10.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:26;0;2;50;50;2019-04-19 16:26:10.000;2;1,970987;0;302;0;0,899999976;2,5
3317263;2;2850;714;24775;2019-04-19 19:38:30.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:38;50;2;50;50;2019-04-19 16:38:30.000;2,421053;1,989838;0;302;0;1,700000048;11,10000038
3317297;0;2543;121;22225;2019-04-19 19:40:55.000;844e-0000-0f01-071a;1;78;96;2019-04-19 16:40:56.073;0;2;50;50;2019-04-19 16:40:55.000;2,105263;1,975806;0;302;0;1,100000024;6,199999809
3317334;2;2851;83;17300;2019-04-19 19:42:36.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:42;50;2;50;50;2019-04-19 16:42:36.000;1,982456;2,850624;1;302;0;0,5;4,400000095
3317336;2;2852;2;14650;2019-04-19 19:42:53.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:43;50;2;50;50;2019-04-19 16:42:53.000;1,964912;3,367463;1;302;0;0,400000006;0,600000024
3317403;0;2683;177;23375;2019-04-19 19:46:14.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:46;0;2;50;50;2019-04-19 16:46:14.000;2,22807;1,983676;0;302;0;1,100000024;4,699999809
3317404;0;2625;6;23075;2019-04-19 19:46:44.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:46;0;2;50;50;2019-04-19 16:46:44.000;1,824561;1,965368;0;302;0;0,699999988;1,799999952
3317485;2;2850;243;24925;2019-04-19 19:51:13.000;844e-0000-0f01-071a;1;78;96;2019-04-19 16:51:30.047;50;2;50;50;2019-04-19 16:51:13.000;2,140351;1,977863;0;302;0;1,100000024;5,699999809
3317494;2;2852;9;25125;2019-04-19 19:51:49.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:51;50;2;50;50;2019-04-19 16:51:49.000;1,789474;1,963516;0;302;0;0,699999988;2,5
3317533;2;2852;37;25000;2019-04-19 19:52:52.000;844e-0000-0f01-071a;1;78;96;19.04.2019 16:52;50;2;50;50;2019-04-19 16:52:52.000;1,877193;1,973333;0;302;0;0,699999988;2,599999905
3317803;1;1710;1203;14850;2019-04-19 20:13:12.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:13;30;1;30;30;2019-04-19 17:13:12.000;2,491228;1,972946;0;302;0;3,700000048;13,60000038
3317810;0;228;7;1925;2019-04-19 20:13:22.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:13;0;0;0;30;2019-04-19 17:13:22.000;1,929825;1,713374;0;302;0;3,099999905;6,599999905
3317844;0;914;105;7950;2019-04-19 20:15:16.000;844e-0000-0f01-071a;1;78;96;2019-04-19 17:15:16.093;0;0;0;30;2019-04-19 17:15:16.000;2,087719;1,928721;0;302;0;3;8,100000381
3317908;0;2443;215;21400;2019-04-19 20:19:13.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:19;0;2;50;50;2019-04-19 17:19:13.000;2,210526;1,969995;0;302;0;1,399999976;8,300000191
3317983;2;2854;264;16325;2019-04-19 20:23:55.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:23;50;2;50;50;2019-04-19 17:23:55.000;2,175439;3,024099;1;302;0;0,899999976;7,599999905
3318060;0;2662;307;23000;2019-04-19 20:29:26.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:29;0;2;50;50;2019-04-19 17:29:26.000;2,631579;2;0;302;0;1,299999952;7,900000095
3318138;2;2850;189;24900;2019-04-19 20:33:01.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:34;50;2;50;50;2019-04-19 17:33:01.000;2,122807;1,979849;0;302;0;1;6,199999809
3318311;2;2851;548;24825;2019-04-19 20:42:35.000;844e-0000-0f01-071a;1;78;96;19.04.2019 17:42;50;2;50;50;2019-04-19 17:42:35.000;2,333333;1,986537;0;302;0;1,399999976;9,699999809
3318631;0;2610;1062;22675;2019-04-19 21:00:41.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:01;0;2;50;50;2019-04-19 18:00:41.000;2,368421;1,988433;0;302;0;2,099999905;13,60000038
3318635;0;2632;3;23100;2019-04-19 21:01:09.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:01;0;2;50;50;2019-04-19 18:01:09.000;1,877193;1,968558;0;302;0;1;3,400000095
3318639;0;2733;4;23900;2019-04-19 21:01:38.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:01;0;2;50;50;2019-04-19 18:01:38.000;1,666667;1,976804;0;302;0;1;1,899999976
3318883;2;2850;620;24850;2019-04-19 21:12:25.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:12;50;2;50;50;2019-04-19 18:12:25.000;2,315789;1,983833;0;302;0;1,700000048;10,60000038
3318945;2;2850;42;24950;2019-04-19 21:13:33.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:14;50;2;50;50;2019-04-19 18:13:33.000;1,824561;1,975881;0;302;0;0,699999988;5,300000191
3318951;2;2852;1;24975;2019-04-19 21:14:00.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:15;50;2;50;50;2019-04-19 18:14:00.000;1,210526;1,975309;0;302;0;0,600000024;1
3318952;2;2850;1;24900;2019-04-19 21:14:28.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:15;50;2;50;50;2019-04-19 18:14:28.000;1,894737;1,979849;0;302;0;0,800000012;0,800000012
3318953;2;2852;4;25050;2019-04-19 21:14:58.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:15;50;2;50;50;2019-04-19 18:14:58.000;1,754386;1,969395;0;302;0;0,899999976;1,100000024
3318954;1;1710;6;15000;2019-04-19 21:15:20.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:15;30;1;30;30;2019-04-19 18:15:20.000;1,894737;1,953216;0;302;0;0,800000012;1,299999952
3319018;2;2852;220;17925;2019-04-19 21:19:19.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:21;50;2;50;50;2019-04-19 18:19:19.000;1,982456;2,752208;1;302;0;0,699999988;5,300000191
3319185;2;1477;502;13000;2019-04-19 21:27:55.000;844e-0000-0f01-071a;1;78;96;2019-04-19 18:28:00.090;50;2;50;50;2019-04-19 18:27:55.000;2,035088;1,939271;0;302;1;3;9,199999809
3319199;1;170;24;14000;2019-04-19 21:28:33.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:28;30;1;30;30;2019-04-19 18:28:33.000;0,052632;0,162907;0;302;1;2;6,099999905
3319200;0;66;3;9175;2019-04-19 21:28:46.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:28;0;0;0;30;2019-04-19 18:28:46.000;0;0,049716;0;302;1;1,700000048;2,799999952
3319513;2;883;938;18000;2019-04-19 21:44:43.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:45;50;2;50;50;2019-04-19 18:44:43.000;0;0,821637;0;302;1;5,099999905;12,69999981
3319514;2;881;4;18000;2019-04-19 21:45:06.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:45;50;2;50;50;2019-04-19 18:45:06.000;0,473684;0,819688;0;302;1;6;6,699999809
3319517;2;839;1;18550;2019-04-19 21:45:27.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:45;50;2;50;50;2019-04-19 18:45:27.000;0,508772;0,755663;0;302;1;1,600000024;6
3319526;0;451;1;10075;2019-04-19 21:45:39.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:46;0;0;0;50;2019-04-19 18:45:39.000;0,491228;0,715685;0;302;1;1,5;1,899999976
3319530;0;1882;14;16325;2019-04-19 21:46:10.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:46;0;1;30;50;2019-04-19 18:46:10.000;0,210526;1,979527;2;302;0;0,800000012;3,799999952
3319542;0;2693;21;21300;2019-04-19 21:46:57.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:47;0;2;50;50;2019-04-19 18:46:57.000;6,473684;2,185158;0;302;0;0,800000012;2,5
3319626;2;2854;206;14475;2019-04-19 21:50:38.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:50;50;2;50;50;2019-04-19 18:50:38.000;2,280702;3,410599;1;302;0;0,600000024;5,199999809
3319627;2;2854;2;13975;2019-04-19 21:50:55.000;844e-0000-0f01-071a;1;78;96;19.04.2019 18:51;50;2;50;50;2019-04-19 18:50:55.000;1,315789;3,532624;1;302;0;0,5;0,699999988
3319824;2;2850;839;24200;2019-04-19 22:05:19.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:05;50;2;50;50;2019-04-19 19:05:19.000;3,525888;2,037117;0;302;0;1,700000048;11,39999962
3319979;0;998;494;8575;2019-04-19 22:13:43.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:13;0;0;0;30;2019-04-19 19:13:43.000;2,403509;1,960002;0;302;0;3,900000095;10,19999981
3320077;0;2763;405;24200;2019-04-19 22:20:54.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:23;0;2;50;50;2019-04-19 19:20:54.000;2,192982;1,974047;0;302;0;1,399999976;10,60000038
3320175;0;2540;316;22150;2019-04-19 22:26:33.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:27;0;2;50;50;2019-04-19 19:26:33.000;2,245614;1,98012;0;302;0;1,200000048;8,300000191
3320176;2;2851;3;24925;2019-04-19 22:27:03.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:27;50;2;50;50;2019-04-19 19:27:03.000;1,912281;1,978567;0;302;0;0,800000012;2,299999952
3320331;0;2479;684;21550;2019-04-19 22:38:50.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:38;0;2;50;50;2019-04-19 19:38:50.000;2,473684;1,985591;0;302;0;1,799999952;10,5
3320375;0;878;165;7575;2019-04-19 22:41:44.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:41;0;0;0;30;2019-04-19 19:41:44.000;2,035088;1,940826;0;302;0;2,700000048;6,699999809
3320434;2;2852;150;24925;2019-04-19 22:44:40.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:44;50;2;50;50;2019-04-19 19:44:40.000;2,105263;1,979271;0;302;0;1;6,599999905
3320464;2;2851;95;24975;2019-04-19 22:46:42.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:47;50;2;50;50;2019-04-19 19:46:42.000;2,087719;1,974606;0;302;0;0,699999988;4,300000191
3320540;2;2851;230;24900;2019-04-19 22:50:58.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:50;50;2;50;50;2019-04-19 19:50:58.000;2,22807;1,980554;0;302;0;0,899999976;5,599999905
3320573;2;2850;164;24875;2019-04-19 22:54:08.000;844e-0000-0f01-071a;1;78;96;19.04.2019 19:54;50;2;50;50;2019-04-19 19:54:08.000;2,070175;1,981839;0;302;0;0,800000012;4,900000095
3320813;0;919;1011;7850;2019-04-19 23:11:08.000;844e-0000-0f01-071a;1;78;96;19.04.2019 20:11;0;0;0;30;2019-04-19 20:11:08.000;2,32777;1,964465;0;302;0;4,5;12,30000019
3320945;2;2852;500;24850;2019-04-19 23:19:55.000;844e-0000-0f01-071a;1;78;96;19.04.2019 20:19;50;2;50;50;2019-04-19 20:19:55.000;2,052632;1,985245;0;302;0;1,700000048;12,10000038
3321067;2;2852;523;24950;2019-04-19 23:29:04.000;844e-0000-0f01-071a;1;78;96;2019-04-19 20:30:13.003;50;2;50;50;2019-04-19 20:29:04.000;2,157895;1,977288;0;302;0;1,399999976;10,60000038
3321103;0;2663;102;23350;2019-04-19 23:31:11.000;844e-0000-0f01-071a;1;78;96;19.04.2019 20:31;0;2;50;50;2019-04-19 20:31:11.000;2,122807;1,970773;0;302;0;0,899999976;5,699999809
3321225;2;2852;635;25000;2019-04-19 23:42:12.000;844e-0000-0f01-071a;1;78;96;19.04.2019 20:42;50;2;50;50;2019-04-19 20:42:12.000;2,139495;1,973333;0;302;0;1,5;10,39999962
3321314;0;1054;302;9100;2019-04-19 23:47:24.000;844e-0000-0f01-071a;1;78;96;19.04.2019 20:47;0;0;0;30;2019-04-19 20:47:24.000;2,210526;1,954887;0;302;0;3,099999905;8,199999809
3321435;2;2853;565;14375;2019-04-19 23:57:04.000;844e-0000-0f01-071a;1;78;96;2019-04-19 20:57:22.037;50;2;50;50;2019-04-19 20:57:04.000;2,280702;3,433105;1;302;0;1;11,89999962
3321436;2;2855;1;16475;2019-04-19 23:57:23.000;844e-0000-0f01-071a;1;78;96;19.04.2019 20:57;50;2;50;50;2019-04-19 20:57:23.000;1,245614;2,997631;1;302;0;0,600000024;1,5
3321670;0;992;1037;8200;2019-04-20 00:14:49.000;844e-0000-0f01-071a;1;78;96;19.04.2019 21:16;0;0;0;30;2019-04-19 21:14:49.000;2,943945;2,036799;0;302;0;5,5;15
3321679;0;2578;52;22500;2019-04-20 00:16:05.000;844e-0000-0f01-071a;1;78;96;19.04.2019 21:16;0;2;50;50;2019-04-19 21:16:05.000;1,964912;1,978947;0;302;0;1,399999976;10,80000019
3321829;0;946;869;8075;2019-04-20 00:30:43.000;844e-0000-0f01-071a;1;78;96;19.04.2019 21:31;0;0;0;30;2019-04-19 21:30:43.000;2,508772;1,968389;0;302;0;5,900000095;15,30000019
3321981;0;785;969;6575;2019-04-20 00:47:00.000;844e-0000-0f01-071a;1;78;96;19.04.2019 21:46;0;0;0;30;2019-04-19 21:47:00.000;2,41335;1,987859;0;302;0;6,400000095;17,39999962
3322292;0;802;1796;6875;2019-04-20 01:17:04.000;844e-0000-0f01-071a;1;78;96;2019-04-19 22:17:03.073;0;0;0;50;2019-04-19 22:17:04.000;2,259307;1,944498;0;302;0;6,699999809;18,29999924
3322297;2;2850;6;25050;2019-04-20 01:17:37.000;844e-0000-0f01-071a;1;78;96;19.04.2019 22:17;50;2;50;50;2019-04-19 22:17:37.000;1,929825;1,967994;0;302;0;1,700000048;10,39999962
3322299;0;935;7;8150;2019-04-20 01:17:54.000;844e-0000-0f01-071a;1;78;96;19.04.2019 22:17;0;0;0;30;2019-04-19 22:17:54.000;1,736842;1,926596;0;302;0;1,5;4,5
3322388;2;2850;436;24875;2019-04-20 01:25:35.000;844e-0000-0f01-071a;1;78;96;19.04.2019 22:25;50;2;50;50;2019-04-19 22:25:35.000;2,192982;1,981839;0;302;0;1,200000048;10,69999981
3322390;0;2383;2;20825;2019-04-20 01:25:59.000;844e-0000-0f01-071a;1;78;96;19.04.2019 22:26;0;2;50;50;2019-04-19 22:25:59.000;1,298246;1,973842;0;302;0;1;1,700000048
3322407;2;2850;95;25000;2019-04-20 01:28:00.000;844e-0000-0f01-071a;1;78;96;19.04.2019 22:27;50;2;50;50;2019-04-19 22:28:00.000;1,982456;1,97193;0;302;0;0,899999976;4,5
3322436;0;971;338;8350;2019-04-20 01:33:48.000;844e-0000-0f01-071a;1;78;96;2019-04-19 22:33:46.033;0;0;0;30;2019-04-19 22:33:48.000;2,175439;1,956088;0;302;0;3,200000048;7,599999905
3322567;0;2681;1241;23400;2019-04-20 01:54:54.000;844e-0000-0f01-071a;1;78;96;2019-04-19 22:54:52.050;0;2;50;50;2019-04-19 22:54:54.000;2,22807;1,980057;0;302;0;2;14,39999962
3323134;11;3060;39396;27150;2019-04-20 12:51:57.000;844e-0000-0f01-071a;1;78;96;20.04.2019 09:52;0;11;0;0;2019-04-20 09:51:57.000;0;0;10;302;0;1,799999952;21,60000038
